"No.","Time","Source","Destination","Protocol","Length","Info"
"258","1.274210","192.168.255.117","13.107.42.14","TLSv1.2","510","Application Data"
"259","1.280175","192.168.255.117","74.125.250.102","UDP","154","63848  >  19305 Len=112"
"260","1.282449","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"261","1.300043","192.168.255.117","74.125.250.102","UDP","167","63848  >  19305 Len=125"
"262","1.320245","192.168.255.117","74.125.250.102","UDP","160","63848  >  19305 Len=118"
"263","1.340417","192.168.255.117","74.125.250.102","UDP","167","63848  >  19305 Len=125"
"264","1.345218","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=2551 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"265","1.345218","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=3931 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"266","1.345218","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=5311 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"267","1.345327","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=326 Ack=6691 Win=4193 Len=0"
"268","1.355127","192.168.255.117","74.125.250.102","UDP","982","63848  >  19305 Len=940"
"269","1.360181","192.168.255.117","74.125.250.102","UDP","161","63848  >  19305 Len=119"
"270","1.380037","192.168.255.117","74.125.250.102","UDP","167","63848  >  19305 Len=125"
"271","1.380306","192.168.255.117","142.251.10.95","UDP","75","64219  >  443 Len=33"
"272","1.400119","192.168.255.117","74.125.250.102","UDP","164","63848  >  19305 Len=122"
"273","1.416016","192.168.255.117","131.253.33.203","TCP","54","50089  >  443 [FIN, ACK] Seq=1 Ack=1 Win=257 Len=0"
"274","1.416272","192.168.255.117","52.184.81.210","TCP","54","50101  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"275","1.416391","192.168.255.117","52.231.207.240","TCP","54","50093  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"276","1.416551","192.168.255.117","103.43.90.180","TCP","54","50110  >  443 [FIN, ACK] Seq=4131 Ack=5038 Win=63984 Len=0"
"277","1.416736","192.168.255.117","204.246.164.32","TCP","54","50090  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"278","1.416916","192.168.255.117","131.253.33.203","TCP","54","50108  >  443 [FIN, ACK] Seq=1 Ack=1 Win=256 Len=0"
"279","1.417070","192.168.255.117","40.99.9.98","TCP","54","50097  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"280","1.417217","192.168.255.117","131.253.33.200","TCP","54","50106  >  443 [FIN, ACK] Seq=1 Ack=1 Win=257 Len=0"
"281","1.417477","192.168.255.117","52.184.81.210","TCP","54","50098  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"282","1.417673","192.168.255.117","131.253.33.203","TCP","54","50085  >  443 [FIN, ACK] Seq=1 Ack=1 Win=257 Len=0"
"283","1.417845","192.168.255.117","96.16.220.24","TCP","54","50112  >  443 [FIN, ACK] Seq=1173 Ack=5172 Win=64768 Len=0"
"284","1.418018","192.168.255.117","131.253.33.200","TCP","54","50091  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"285","1.418193","192.168.255.117","104.70.235.169","TCP","54","50088  >  443 [FIN, ACK] Seq=1 Ack=1 Win=4161 Len=0"
"286","1.418362","192.168.255.117","13.250.169.63","TCP","54","50109  >  443 [FIN, ACK] Seq=1 Ack=1 Win=254 Len=0"
"287","1.418551","192.168.255.117","204.79.197.200","TCP","54","50094  >  443 [FIN, ACK] Seq=225 Ack=290 Win=258 Len=0"
"288","1.418864","192.168.255.117","35.71.178.8","TCP","54","50111  >  443 [FIN, ACK] Seq=1319 Ack=6251 Win=65280 Len=0"
"289","1.419063","192.168.255.117","131.253.33.200","TCP","54","50102  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"290","1.419254","192.168.255.117","112.215.83.138","TCP","54","50092  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"291","1.420766","192.168.255.117","74.125.250.102","UDP","172","63848  >  19305 Len=130"
"292","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=6691 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"293","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=8071 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"294","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=9451 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"295","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=10831 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"296","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=12211 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"297","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=13591 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"298","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=14971 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"299","1.431901","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=16351 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"300","1.432178","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=326 Ack=17731 Win=4193 Len=0"
"301","1.432689","104.70.235.169","192.168.255.117","TLSv1.2","1280","Application Data"
"302","1.432689","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=18957 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"303","1.432689","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=20337 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"304","1.432689","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=21717 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"305","1.432847","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=326 Ack=23097 Win=4193 Len=0"
"306","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=23097 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"307","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=24477 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"308","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=25857 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"309","1.436648","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"310","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=28617 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"311","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=29997 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"312","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=31377 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"313","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=32757 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"314","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=34137 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"315","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=35517 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"316","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=36897 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"317","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=38277 Ack=208 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"318","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=39657 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"319","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=41037 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"320","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=42417 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"321","1.436648","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"322","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=45177 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"323","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=46557 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"324","1.436648","13.107.42.14","192.168.255.117","TCP","54","443  >  50115 [ACK] Seq=4476 Ack=676 Win=4194304 Len=0"
"325","1.436648","13.107.42.14","192.168.255.117","TCP","54","443  >  50115 [ACK] Seq=4476 Ack=775 Win=4194304 Len=0"
"326","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=47937 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"327","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=49317 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"328","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=50697 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"329","1.436648","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=52077 Ack=326 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"330","1.436648","104.70.235.169","192.168.255.117","TLSv1.2","373","Application Data, Application Data, Application Data"
"331","1.436648","104.19.133.78","192.168.255.117","TCP","54","443  >  50113 [ACK] Seq=1 Ack=518 Win=68608 Len=0"
"332","1.436648","104.19.133.78","192.168.255.117","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"333","1.436648","104.19.133.78","192.168.255.117","TLSv1.3","798","Application Data"
"334","1.436648","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"335","1.436648","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"336","1.436648","13.107.42.14","192.168.255.117","TCP","54","443  >  50115 [ACK] Seq=4476 Ack=1231 Win=4193792 Len=0"
"337","1.436648","13.107.42.14","192.168.255.117","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"338","1.436648","13.107.42.14","192.168.255.117","TLSv1.2","123","Application Data"
"339","1.437237","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=326 Ack=53776 Win=4193 Len=0"
"340","1.437366","192.168.255.117","104.19.133.78","TCP","54","50113  >  443 [ACK] Seq=518 Ack=2125 Win=66048 Len=0"
"341","1.437621","192.168.255.117","13.107.42.14","TCP","54","50115  >  443 [ACK] Seq=1231 Ack=4887 Win=65792 Len=0"
"342","1.438967","74.125.250.102","192.168.255.117","UDP","100","19305  >  63848 Len=58"
"343","1.440390","192.168.255.117","74.125.250.102","UDP","179","63848  >  19305 Len=137"
"344","1.440800","192.168.255.117","13.107.42.14","TLSv1.2","92","Application Data"
"345","1.443546","192.168.255.117","74.125.250.102","UDP","136","63848  >  19305 Len=94"
"346","1.456451","192.168.255.117","104.19.133.78","TLSv1.3","118","Change Cipher Spec, Application Data"
"347","1.456998","192.168.255.117","104.19.133.78","TLSv1.3","146","Application Data"
"348","1.458029","192.168.255.117","104.19.133.78","TLSv1.3","554","Application Data"
"349","1.459062","192.168.255.117","104.70.235.169","TLSv1.2","156","Application Data"
"350","1.460709","192.168.255.117","74.125.250.102","UDP","165","63848  >  19305 Len=123"
"351","1.478659","192.168.255.117","74.125.250.102","UDP","1233","63848  >  19305 Len=1191"
"352","1.480485","192.168.255.117","74.125.250.102","UDP","164","63848  >  19305 Len=122"
"353","1.484486","74.125.250.102","192.168.255.117","UDP","156","19305  >  63848 Len=114"
"354","1.488682","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"355","1.499914","192.168.255.117","74.125.250.102","UDP","167","63848  >  19305 Len=125"
"356","1.512840","104.19.133.78","192.168.255.117","TCP","54","443  >  50114 [ACK] Seq=1 Ack=518 Win=68608 Len=0"
"357","1.516746","142.251.10.95","192.168.255.117","UDP","67","443  >  64219 Len=25"
"358","1.517148","104.19.133.78","192.168.255.117","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"359","1.517148","104.19.133.78","192.168.255.117","TLSv1.3","797","Application Data"
"360","1.517217","192.168.255.117","104.19.133.78","TCP","54","50114  >  443 [ACK] Seq=518 Ack=2124 Win=66048 Len=0"
"361","1.518303","192.168.255.117","104.19.133.78","TLSv1.3","118","Change Cipher Spec, Application Data"
"362","1.519936","192.168.255.117","74.125.250.102","UDP","172","63848  >  19305 Len=130"
"363","1.523590","112.215.83.138","192.168.255.117","TLSv1.2","85","Encrypted Alert"
"364","1.523590","112.215.83.138","192.168.255.117","TCP","54","443  >  50092 [FIN, ACK] Seq=32 Ack=2 Win=254 Len=0"
"365","1.523753","192.168.255.117","112.215.83.138","TCP","54","50092  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"366","1.532695","204.246.164.32","192.168.255.117","TCP","54","443  >  50090 [FIN, ACK] Seq=1 Ack=2 Win=131 Len=0"
"367","1.532798","192.168.255.117","204.246.164.32","TCP","54","50090  >  443 [ACK] Seq=2 Ack=2 Win=258 Len=0"
"368","1.534430","35.71.178.8","192.168.255.117","TCP","54","443  >  50111 [FIN, ACK] Seq=6251 Ack=1320 Win=67840 Len=0"
"369","1.534569","192.168.255.117","35.71.178.8","TCP","54","50111  >  443 [ACK] Seq=1320 Ack=6252 Win=65280 Len=0"
"370","1.540298","192.168.255.117","74.125.250.102","UDP","168","63848  >  19305 Len=126"
"371","1.549237","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"372","1.549237","13.250.169.63","192.168.255.117","TCP","54","443  >  50109 [FIN, ACK] Seq=1 Ack=2 Win=114 Len=0"
"373","1.549237","204.79.197.200","192.168.255.117","TCP","54","443  >  50094 [ACK] Seq=290 Ack=226 Win=16386 Len=0"
"374","1.549237","204.79.197.200","192.168.255.117","TCP","54","443  >  50094 [FIN, ACK] Seq=290 Ack=226 Win=16386 Len=0"
"375","1.549461","192.168.255.117","13.250.169.63","TCP","54","50109  >  443 [ACK] Seq=2 Ack=2 Win=254 Len=0"
"376","1.549606","192.168.255.117","204.79.197.200","TCP","54","50094  >  443 [ACK] Seq=226 Ack=291 Win=258 Len=0"
"377","1.552013","131.253.33.200","192.168.255.117","TCP","54","443  >  50091 [ACK] Seq=1 Ack=2 Win=2046 Len=0"
"378","1.552013","131.253.33.203","192.168.255.117","TCP","54","443  >  50108 [ACK] Seq=1 Ack=2 Win=2045 Len=0"
"379","1.552177","131.253.33.203","192.168.255.117","TCP","54","443  >  50108 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"380","1.552177","131.253.33.200","192.168.255.117","TCP","54","443  >  50091 [FIN, ACK] Seq=1 Ack=2 Win=2046 Len=0"
"381","1.552177","131.253.33.200","192.168.255.117","TCP","54","443  >  50106 [ACK] Seq=1 Ack=2 Win=2045 Len=0"
"382","1.552311","192.168.255.117","131.253.33.200","TCP","54","50091  >  443 [ACK] Seq=2 Ack=2 Win=258 Len=0"
"383","1.559791","192.168.255.117","74.125.250.102","UDP","156","63848  >  19305 Len=114"
"384","1.569871","131.253.33.203","192.168.255.117","TCP","54","443  >  50089 [ACK] Seq=1 Ack=2 Win=2045 Len=0"
"385","1.569871","131.253.33.200","192.168.255.117","TCP","54","443  >  50106 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"386","1.569871","131.253.33.203","192.168.255.117","TCP","54","443  >  50089 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"387","1.569871","13.107.42.14","192.168.255.117","TLSv1.2","92","Application Data"
"388","1.569871","131.253.33.203","192.168.255.117","TCP","54","443  >  50085 [ACK] Seq=1 Ack=2 Win=2045 Len=0"
"389","1.569871","131.253.33.203","192.168.255.117","TCP","54","443  >  50085 [FIN, ACK] Seq=1 Ack=2 Win=2045 Len=0"
"390","1.569871","13.107.42.14","192.168.255.117","TCP","54","443  >  50115 [ACK] Seq=4925 Ack=1269 Win=4193792 Len=0"
"391","1.569871","131.253.33.200","192.168.255.117","TCP","54","443  >  50102 [ACK] Seq=1 Ack=2 Win=2048 Len=0"
"392","1.569871","131.253.33.200","192.168.255.117","TCP","54","443  >  50102 [FIN, ACK] Seq=1 Ack=2 Win=2048 Len=0"
"393","1.569871","103.43.90.180","192.168.255.117","TCP","54","443  >  50110 [FIN, ACK] Seq=5038 Ack=4132 Win=41366 Len=0"
"394","1.569871","96.16.220.24","192.168.255.117","TLSv1.3","78","Application Data"
"395","1.569871","96.16.220.24","192.168.255.117","TCP","54","443  >  50112 [FIN, ACK] Seq=5196 Ack=1174 Win=64128 Len=0"
"396","1.569871","40.99.9.98","192.168.255.117","TCP","54","443  >  50097 [FIN, ACK] Seq=1 Ack=2 Win=16387 Len=0"
"397","1.570297","192.168.255.117","131.253.33.203","TCP","54","50085  >  443 [ACK] Seq=2 Ack=2 Win=257 Len=0"
"398","1.570622","192.168.255.117","131.253.33.200","TCP","54","50102  >  443 [ACK] Seq=2 Ack=2 Win=258 Len=0"
"399","1.570774","192.168.255.117","103.43.90.180","TCP","54","50110  >  443 [ACK] Seq=4132 Ack=5039 Win=63984 Len=0"
"400","1.570836","192.168.255.117","96.16.220.24","TCP","54","50112  >  443 [RST, ACK] Seq=1174 Ack=5196 Win=0 Len=0"
"401","1.570897","192.168.255.117","40.99.9.98","TCP","54","50097  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"402","1.572497","192.168.255.117","74.125.250.102","UDP","1190","63848  >  19305 Len=1148"
"403","1.578248","192.168.255.117","74.125.250.102","UDP","1190","63848  >  19305 Len=1148"
"404","1.579391","52.184.81.210","192.168.255.117","TCP","54","443  >  50101 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"405","1.579391","104.70.235.169","192.168.255.117","TLSv1.2","78","Application Data"
"406","1.579574","192.168.255.117","104.70.235.169","TCP","54","50088  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0"
"407","1.579792","192.168.255.117","74.125.250.102","UDP","156","63848  >  19305 Len=114"
"408","1.584415","192.168.255.117","74.125.250.102","UDP","1191","63848  >  19305 Len=1149"
"409","1.589607","104.70.235.169","192.168.255.117","TCP","54","443  >  50088 [FIN, ACK] Seq=25 Ack=2 Win=501 Len=0"
"410","1.591236","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"411","1.591236","52.184.81.210","192.168.255.117","TCP","54","443  >  50098 [FIN, ACK] Seq=1 Ack=2 Win=1024 Len=0"
